date,net_pnl,return_pct,trades_taken,trades_won,trades_lost,win_rate,gross_pnl,commissions,starting_equity,ending_equity,max_drawdown,max_drawdown_pct,market_regime
2024-04-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99977.89,99977.89,0.0,0.0,
2024-04-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99977.89,99977.89,0.0,0.0,
2024-04-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99977.89,99977.89,0.0,0.0,
2024-04-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99977.89,99977.89,0.0,0.0,
2024-04-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99977.89,99977.89,0.0,0.0,
2024-04-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99977.89,99977.89,0.0,0.0,
2024-04-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99977.89,99977.89,0.0,0.0,
2024-04-24,-13.88,-0.0149,1,0,1,0.0,-12.88,1.0,99977.89,99963.02,0.0,0.0,
2024-04-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-04-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-04-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-04-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-05-31,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-06-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99963.02,99963.02,0.0,0.0,
2024-07-24,-9.15,-0.0102,1,0,1,0.0,-8.15,1.0,99963.02,99952.87,0.0,0.0,
2024-07-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99952.87,99952.87,0.0,0.0,
2024-07-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99952.87,99952.87,0.0,0.0,
2024-07-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99952.87,99952.87,0.0,0.0,
2024-07-30,-12.29,-0.0133,1,0,1,0.0,-11.29,1.0,99952.87,99939.57,0.0,0.0,
2024-07-31,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-08-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-09-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-10-31,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-01,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99939.57,99939.57,0.0,0.0,
2024-11-14,-10.77,-0.0118,1,0,1,0.0,-9.77,1.0,99939.57,99927.81,0.0,0.0,
2024-11-15,-63.76,-0.0648,1,0,1,0.0,-62.76,1.0,99927.81,99863.05,0.0,0.0,
2024-11-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-11-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-11-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-11-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-11-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-11-25,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-11-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-11-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-11-29,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-02,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-09,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-16,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-17,0.0,0.0,0,0,0,0.0,0.0,0.0,99863.05,99863.05,0.0,0.0,
2024-12-18,50.64,3.9844,1,1,0,100.0,51.64,1.0,99863.05,103842.02,0.0,0.0,
2024-12-19,-53.1,-3.837,2,0,2,0.0,-51.1,2.0,103842.02,99857.59,0.0,0.0,
2024-12-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.59,99857.59,0.0,0.0,
2024-12-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.59,99857.59,0.0,0.0,
2024-12-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.59,99857.59,0.0,0.0,
2024-12-26,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.59,99857.59,0.0,0.0,
2024-12-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.59,99857.59,0.0,0.0,
2024-12-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.59,99857.59,0.0,0.0,
2024-12-31,0.0,0.0,0,0,0,0.0,0.0,0.0,99857.59,99857.59,0.0,0.0,
2025-01-02,10.69,0.0097,1,1,0,100.0,11.69,1.0,99857.59,99867.28,0.0,0.0,
2025-01-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99867.28,99867.28,0.0,0.0,
2025-01-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99867.28,99867.28,0.0,0.0,
2025-01-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99867.28,99867.28,0.0,0.0,
2025-01-08,0.0,0.0,0,0,0,0.0,0.0,0.0,99867.28,99867.28,0.0,0.0,
2025-01-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99867.28,99867.28,0.0,0.0,
2025-01-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99867.28,99867.28,0.0,0.0,
2025-01-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99867.28,99867.28,0.0,0.0,
2025-01-15,0.0,0.0,0,0,0,0.0,0.0,0.0,99867.28,99867.28,0.0,0.0,
2025-01-16,0.0,3.9859,0,0,0,0.0,0.0,0.0,99867.28,103847.93,0.0,0.0,
2025-01-17,-22.77,-3.856,1,0,1,0.0,-21.77,1.0,103847.93,99843.51,0.0,0.0,
2025-01-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99843.51,99843.51,0.0,0.0,
2025-01-22,0.0,0.0,0,0,0,0.0,0.0,0.0,99843.51,99843.51,0.0,0.0,
2025-01-23,0.0,0.0,0,0,0,0.0,0.0,0.0,99843.51,99843.51,0.0,0.0,
2025-01-24,0.0,0.0,0,0,0,0.0,0.0,0.0,99843.51,99843.51,0.0,0.0,
2025-01-27,0.0,0.0,0,0,0,0.0,0.0,0.0,99843.51,99843.51,0.0,0.0,
2025-01-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99843.51,99843.51,0.0,0.0,
2025-01-29,-32.4,-0.0335,1,0,1,0.0,-31.4,1.0,99843.51,99810.11,0.0,0.0,
2025-01-30,0.0,0.0,0,0,0,0.0,0.0,0.0,99810.11,99810.11,0.0,0.0,
2025-01-31,-2.28,-0.0033,1,0,1,0.0,-1.28,1.0,99810.11,99806.83,0.0,0.0,
2025-02-03,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-04,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-05,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-06,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-07,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-10,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-11,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-12,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-13,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-14,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-18,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-19,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-20,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-21,0.0,0.0,0,0,0,0.0,0.0,0.0,99806.83,99806.83,0.0,0.0,
2025-02-24,40.73,0.0398,1,1,0,100.0,41.73,1.0,99806.83,99846.56,0.0,0.0,
2025-02-25,59.64,0.0587,1,1,0,100.0,60.64,1.0,99846.56,99905.19,0.0,0.0,
2025-02-26,-0.65,-0.0017,1,0,1,0.0,0.35,1.0,99905.19,99903.54,0.0,0.0,
2025-02-27,-21.37,-0.0224,1,0,1,0.0,-20.37,1.0,99903.54,99881.17,0.0,0.0,
2025-02-28,0.0,0.0,0,0,0,0.0,0.0,0.0,99881.17,99881.17,0.0,0.0,
