timestamp,equity,drawdown,drawdown_pct
2025-01-03T09:30:00,100000.0,0.0,0.0
2025-01-03T09:35:00,100000.0,0.0,0.0
2025-01-03T09:40:00,100000.0,0.0,0.0
2025-01-03T09:45:00,100000.0,0.0,0.0
2025-01-03T09:50:00,100000.0,0.0,0.0
2025-01-03T09:55:00,100000.0,0.0,0.0
2025-01-03T10:00:00,100000.0,0.0,0.0
2025-01-03T10:05:00,100000.0,0.0,0.0
2025-01-03T10:10:00,100000.0,0.0,0.0
2025-01-03T10:15:00,100000.0,0.0,0.0
2025-01-03T10:20:00,100000.0,0.0,0.0
2025-01-03T10:25:00,100000.0,0.0,0.0
2025-01-03T10:30:00,100000.0,0.0,0.0
2025-01-03T10:35:00,100000.0,0.0,0.0
2025-01-03T10:40:00,100000.0,0.0,0.0
2025-01-03T10:45:00,100000.0,0.0,0.0
2025-01-03T10:50:00,100000.0,0.0,0.0
2025-01-03T10:55:00,100000.0,0.0,0.0
2025-01-03T11:00:00,100000.0,0.0,0.0
2025-01-03T11:05:00,100000.0,0.0,0.0
2025-01-03T11:10:00,100000.0,0.0,0.0
2025-01-03T11:15:00,100000.0,0.0,0.0
2025-01-03T11:20:00,100000.0,0.0,0.0
2025-01-03T11:25:00,100000.0,0.0,0.0
2025-01-03T11:30:00,100000.0,0.0,0.0
2025-01-03T11:35:00,100000.0,0.0,0.0
2025-01-03T11:40:00,100000.0,0.0,0.0
2025-01-03T11:45:00,100000.0,0.0,0.0
2025-01-03T11:50:00,100000.0,0.0,0.0
2025-01-03T11:55:00,100000.0,0.0,0.0
2025-01-03T12:00:00,100000.0,0.0,0.0
2025-01-03T12:05:00,100000.0,0.0,0.0
2025-01-03T12:10:00,100000.0,0.0,0.0
2025-01-03T12:15:00,100000.0,0.0,0.0
2025-01-03T12:20:00,100000.0,0.0,0.0
2025-01-03T12:25:00,100000.0,0.0,0.0
2025-01-03T12:30:00,100000.0,0.0,0.0
2025-01-03T12:35:00,100000.0,0.0,0.0
2025-01-03T12:40:00,100000.0,0.0,0.0
2025-01-03T12:45:00,100000.0,0.0,0.0
2025-01-03T12:50:00,100000.0,0.0,0.0
2025-01-03T12:55:00,100000.0,0.0,0.0
2025-01-03T13:00:00,100000.0,0.0,0.0
2025-01-03T13:05:00,100000.0,0.0,0.0
2025-01-03T13:10:00,100000.0,0.0,0.0
2025-01-03T13:15:00,100000.0,0.0,0.0
2025-01-03T13:20:00,100000.0,0.0,0.0
2025-01-03T13:25:00,100000.0,0.0,0.0
2025-01-03T13:30:00,100000.0,0.0,0.0
2025-01-03T13:35:00,100000.0,0.0,0.0
2025-01-03T13:40:00,100000.0,0.0,0.0
2025-01-03T13:45:00,100000.0,0.0,0.0
2025-01-03T13:50:00,100000.0,0.0,0.0
2025-01-03T13:55:00,100000.0,0.0,0.0
2025-01-03T14:00:00,100000.0,0.0,0.0
2025-01-03T14:05:00,100000.0,0.0,0.0
2025-01-03T14:10:00,100000.0,0.0,0.0
2025-01-03T14:15:00,100000.0,0.0,0.0
2025-01-03T14:20:00,100000.0,0.0,0.0
2025-01-03T14:25:00,100000.0,0.0,0.0
2025-01-03T14:30:00,100000.0,0.0,0.0
2025-01-03T14:35:00,100000.0,0.0,0.0
2025-01-03T14:40:00,100000.0,0.0,0.0
2025-01-03T14:45:00,100000.0,0.0,0.0
2025-01-03T14:50:00,100000.0,0.0,0.0
2025-01-03T14:55:00,100000.0,0.0,0.0
2025-01-03T15:00:00,100000.0,0.0,0.0
2025-01-03T15:05:00,100000.0,0.0,0.0
2025-01-03T15:10:00,100000.0,0.0,0.0
2025-01-03T15:15:00,100000.0,0.0,0.0
2025-01-03T15:20:00,100000.0,0.0,0.0
2025-01-03T15:25:00,100000.0,0.0,0.0
2025-01-03T15:30:00,100000.0,0.0,0.0
2025-01-03T15:35:00,100000.0,0.0,0.0
2025-01-03T15:40:00,100000.0,0.0,0.0
2025-01-03T15:45:00,100000.0,0.0,0.0
2025-01-03T15:50:00,100000.0,0.0,0.0
2025-01-03T15:55:00,100000.0,0.0,0.0
2025-01-06T09:30:00,100000.0,0.0,0.0
2025-01-06T09:35:00,100000.0,0.0,0.0
2025-01-06T09:40:00,100000.0,0.0,0.0
2025-01-06T09:45:00,100000.0,0.0,0.0
2025-01-06T09:50:00,100000.0,0.0,0.0
2025-01-06T09:55:00,100000.0,0.0,0.0
2025-01-06T10:00:00,100000.0,0.0,0.0
2025-01-06T10:05:00,100000.0,0.0,0.0
2025-01-06T10:10:00,100000.0,0.0,0.0
2025-01-06T10:15:00,100000.0,0.0,0.0
2025-01-06T10:20:00,100000.0,0.0,0.0
2025-01-06T10:25:00,100000.0,0.0,0.0
2025-01-06T10:30:00,100000.0,0.0,0.0
2025-01-06T10:35:00,100000.0,0.0,0.0
2025-01-06T10:40:00,100000.0,0.0,0.0
2025-01-06T10:45:00,100000.0,0.0,0.0
2025-01-06T10:50:00,100000.0,0.0,0.0
2025-01-06T10:55:00,100000.0,0.0,0.0
2025-01-06T11:00:00,100000.0,0.0,0.0
2025-01-06T11:05:00,100000.0,0.0,0.0
2025-01-06T11:10:00,100000.0,0.0,0.0
2025-01-06T11:15:00,100000.0,0.0,0.0
2025-01-06T11:20:00,100000.0,0.0,0.0
2025-01-06T11:25:00,100000.0,0.0,0.0
2025-01-06T11:30:00,100000.0,0.0,0.0
2025-01-06T11:35:00,100000.0,0.0,0.0
2025-01-06T11:40:00,100000.0,0.0,0.0
2025-01-06T11:45:00,100000.0,0.0,0.0
2025-01-06T11:50:00,100000.0,0.0,0.0
2025-01-06T11:55:00,100000.0,0.0,0.0
2025-01-06T12:00:00,100000.0,0.0,0.0
2025-01-06T12:05:00,100000.0,0.0,0.0
2025-01-06T12:10:00,100000.0,0.0,0.0
2025-01-06T12:15:00,100000.0,0.0,0.0
2025-01-06T12:20:00,100000.0,0.0,0.0
2025-01-06T12:25:00,100000.0,0.0,0.0
2025-01-06T12:30:00,100000.0,0.0,0.0
2025-01-06T12:35:00,100000.0,0.0,0.0
2025-01-06T12:40:00,100000.0,0.0,0.0
2025-01-06T12:45:00,100000.0,0.0,0.0
2025-01-06T12:50:00,100000.0,0.0,0.0
2025-01-06T12:55:00,100000.0,0.0,0.0
2025-01-06T13:00:00,100000.0,0.0,0.0
2025-01-06T13:05:00,100000.0,0.0,0.0
2025-01-06T13:10:00,100000.0,0.0,0.0
2025-01-06T13:15:00,100000.0,0.0,0.0
2025-01-06T13:20:00,100000.0,0.0,0.0
2025-01-06T13:25:00,100000.0,0.0,0.0
2025-01-06T13:30:00,100000.0,0.0,0.0
2025-01-06T13:35:00,100000.0,0.0,0.0
2025-01-06T13:40:00,100000.0,0.0,0.0
2025-01-06T13:45:00,100000.0,0.0,0.0
2025-01-06T13:50:00,100000.0,0.0,0.0
2025-01-06T13:55:00,100000.0,0.0,0.0
2025-01-06T14:00:00,100000.0,0.0,0.0
2025-01-06T14:05:00,100000.0,0.0,0.0
2025-01-06T14:10:00,100000.0,0.0,0.0
2025-01-06T14:15:00,100000.0,0.0,0.0
2025-01-06T14:20:00,100000.0,0.0,0.0
2025-01-06T14:25:00,100000.0,0.0,0.0
2025-01-06T14:30:00,100000.0,0.0,0.0
2025-01-06T14:35:00,100000.0,0.0,0.0
2025-01-06T14:40:00,100000.0,0.0,0.0
2025-01-06T14:45:00,100000.0,0.0,0.0
2025-01-06T14:50:00,100000.0,0.0,0.0
2025-01-06T14:55:00,100000.0,0.0,0.0
2025-01-06T15:00:00,100000.0,0.0,0.0
2025-01-06T15:05:00,100000.0,0.0,0.0
2025-01-06T15:10:00,100000.0,0.0,0.0
2025-01-06T15:15:00,100000.0,0.0,0.0
2025-01-06T15:20:00,100000.0,0.0,0.0
2025-01-06T15:25:00,100000.0,0.0,0.0
2025-01-06T15:30:00,100000.0,0.0,0.0
2025-01-06T15:35:00,100000.0,0.0,0.0
2025-01-06T15:40:00,100000.0,0.0,0.0
2025-01-06T15:45:00,100000.0,0.0,0.0
2025-01-06T15:50:00,100000.0,0.0,0.0
2025-01-06T15:55:00,100000.0,0.0,0.0
2025-01-07T09:30:00,100000.0,0.0,0.0
2025-01-07T09:35:00,100000.0,0.0,0.0
2025-01-07T09:40:00,100000.0,0.0,0.0
2025-01-07T09:45:00,100000.0,0.0,0.0
2025-01-07T09:50:00,100000.0,0.0,0.0
2025-01-07T09:55:00,100000.0,0.0,0.0
2025-01-07T10:00:00,100000.0,0.0,0.0
2025-01-07T10:05:00,100000.0,0.0,0.0
2025-01-07T10:10:00,100000.0,0.0,0.0
2025-01-07T10:15:00,100000.0,0.0,0.0
2025-01-07T10:20:00,100000.0,0.0,0.0
2025-01-07T10:25:00,100000.0,0.0,0.0
2025-01-07T10:30:00,100000.0,0.0,0.0
2025-01-07T10:35:00,100000.0,0.0,0.0
2025-01-07T10:40:00,100000.0,0.0,0.0
2025-01-07T10:45:00,100000.0,0.0,0.0
2025-01-07T10:50:00,100000.0,0.0,0.0
2025-01-07T10:55:00,100000.0,0.0,0.0
2025-01-07T11:00:00,100000.0,0.0,0.0
2025-01-07T11:05:00,100000.0,0.0,0.0
2025-01-07T11:10:00,100000.0,0.0,0.0
2025-01-07T11:15:00,100000.0,0.0,0.0
2025-01-07T11:20:00,100000.0,0.0,0.0
2025-01-07T11:25:00,100000.0,0.0,0.0
2025-01-07T11:30:00,100000.0,0.0,0.0
2025-01-07T11:35:00,100000.0,0.0,0.0
2025-01-07T11:40:00,100000.0,0.0,0.0
2025-01-07T11:45:00,100000.0,0.0,0.0
2025-01-07T11:50:00,100000.0,0.0,0.0
2025-01-07T11:55:00,100000.0,0.0,0.0
2025-01-07T12:00:00,100000.0,0.0,0.0
2025-01-07T12:05:00,100000.0,0.0,0.0
2025-01-07T12:10:00,100000.0,0.0,0.0
2025-01-07T12:15:00,100000.0,0.0,0.0
2025-01-07T12:20:00,100000.0,0.0,0.0
2025-01-07T12:25:00,100000.0,0.0,0.0
2025-01-07T12:30:00,100000.0,0.0,0.0
2025-01-07T12:35:00,100000.0,0.0,0.0
2025-01-07T12:40:00,100000.0,0.0,0.0
2025-01-07T12:45:00,100000.0,0.0,0.0
2025-01-07T12:50:00,100000.0,0.0,0.0
2025-01-07T12:55:00,100000.0,0.0,0.0
2025-01-07T13:00:00,100000.0,0.0,0.0
2025-01-07T13:05:00,100000.0,0.0,0.0
2025-01-07T13:10:00,100000.0,0.0,0.0
2025-01-07T13:15:00,100000.0,0.0,0.0
