timestamp,equity,drawdown,drawdown_pct
2024-01-19T12:55:00,100000.0,0.0,0.0
2024-01-19T13:00:00,100000.0,0.0,0.0
2024-01-19T13:05:00,100000.0,0.0,0.0
2024-01-19T13:10:00,100000.0,0.0,0.0
2024-01-19T13:15:00,100000.0,0.0,0.0
2024-01-19T13:20:00,100000.0,0.0,0.0
2024-01-19T13:25:00,100000.0,0.0,0.0
2024-01-19T13:30:00,99998.04,1.96,0.002
2024-01-19T13:35:00,100000.04,0.0,0.0
2024-01-19T13:40:00,100001.74,0.0,0.0
2024-01-19T13:45:00,100000.44,1.3,0.0013
2024-01-19T13:50:00,100000.24,1.5,0.0015
2024-01-19T13:55:00,100001.64,0.1,0.0001
2024-01-19T14:00:00,100003.54,0.0,0.0
2024-01-19T14:05:00,100004.94,0.0,0.0
2024-01-19T14:10:00,100003.63,1.32,0.0013
2024-01-19T14:15:00,100003.63,1.32,0.0013
2024-01-19T14:20:00,100003.63,1.32,0.0013
2024-01-19T14:25:00,100003.63,1.32,0.0013
2024-01-19T14:30:00,100003.63,1.32,0.0013
2024-01-19T14:35:00,100003.63,1.32,0.0013
2024-01-19T14:40:00,100003.63,1.32,0.0013
2024-01-19T14:45:00,100003.63,1.32,0.0013
2024-01-19T14:50:00,100003.63,1.32,0.0013
2024-01-19T14:55:00,100003.63,1.32,0.0013
2024-01-19T15:00:00,100003.63,1.32,0.0013
2024-01-19T15:05:00,100003.63,1.32,0.0013
2024-01-19T15:10:00,100003.63,1.32,0.0013
2024-01-19T15:15:00,100003.63,1.32,0.0013
2024-01-19T15:20:00,100003.63,1.32,0.0013
2024-01-19T15:25:00,100003.63,1.32,0.0013
2024-01-19T15:30:00,100003.63,1.32,0.0013
2024-01-19T15:35:00,100003.63,1.32,0.0013
2024-01-19T15:40:00,100003.63,1.32,0.0013
2024-01-19T15:45:00,100003.63,1.32,0.0013
2024-01-19T15:50:00,100003.63,1.32,0.0013
2024-01-19T15:55:00,100003.63,1.32,0.0013
2024-01-22T09:30:00,100003.63,1.32,0.0013
2024-01-22T09:35:00,100003.63,1.32,0.0013
2024-01-22T09:40:00,100003.63,1.32,0.0013
2024-01-22T09:45:00,100003.63,1.32,0.0013
2024-01-22T09:50:00,100003.63,1.32,0.0013
2024-01-22T09:55:00,100003.63,1.32,0.0013
2024-01-22T10:00:00,100003.63,1.32,0.0013
2024-01-22T10:05:00,100003.63,1.32,0.0013
2024-01-22T10:10:00,100003.63,1.32,0.0013
2024-01-22T10:15:00,100003.63,1.32,0.0013
2024-01-22T10:20:00,100003.63,1.32,0.0013
2024-01-22T10:25:00,100003.63,1.32,0.0013
2024-01-22T10:30:00,100003.63,1.32,0.0013
2024-01-22T10:35:00,100003.63,1.32,0.0013
2024-01-22T10:40:00,100003.63,1.32,0.0013
2024-01-22T10:45:00,100003.63,1.32,0.0013
2024-01-22T10:50:00,100003.63,1.32,0.0013
2024-01-22T10:55:00,100003.63,1.32,0.0013
2024-01-22T11:00:00,100003.63,1.32,0.0013
2024-01-22T11:05:00,100003.63,1.32,0.0013
2024-01-22T11:10:00,100003.63,1.32,0.0013
2024-01-22T11:15:00,100003.63,1.32,0.0013
2024-01-22T11:20:00,100003.63,1.32,0.0013
2024-01-22T11:25:00,100003.63,1.32,0.0013
2024-01-22T11:30:00,100003.63,1.32,0.0013
2024-01-22T11:35:00,100003.63,1.32,0.0013
2024-01-22T11:40:00,100003.63,1.32,0.0013
2024-01-22T11:45:00,100003.63,1.32,0.0013
2024-01-22T11:50:00,100003.63,1.32,0.0013
2024-01-22T11:55:00,100003.63,1.32,0.0013
2024-01-22T12:00:00,100003.63,1.32,0.0013
2024-01-22T12:05:00,100003.63,1.32,0.0013
2024-01-22T12:10:00,100003.63,1.32,0.0013
2024-01-22T12:15:00,100003.63,1.32,0.0013
2024-01-22T12:20:00,100003.63,1.32,0.0013
2024-01-22T12:25:00,100003.63,1.32,0.0013
2024-01-22T12:30:00,100003.63,1.32,0.0013
2024-01-22T12:35:00,100003.63,1.32,0.0013
2024-01-22T12:40:00,100003.63,1.32,0.0013
2024-01-22T12:45:00,100003.63,1.32,0.0013
2024-01-22T12:50:00,100003.63,1.32,0.0013
2024-01-22T12:55:00,100003.63,1.32,0.0013
2024-01-22T13:00:00,100003.63,1.32,0.0013
2024-01-22T13:05:00,100003.63,1.32,0.0013
2024-01-22T13:10:00,100003.63,1.32,0.0013
2024-01-22T13:15:00,100003.63,1.32,0.0013
2024-01-22T13:20:00,100003.63,1.32,0.0013
2024-01-22T13:25:00,100003.63,1.32,0.0013
2024-01-22T13:30:00,100003.63,1.32,0.0013
2024-01-22T13:35:00,100003.63,1.32,0.0013
2024-01-22T13:40:00,100003.63,1.32,0.0013
2024-01-22T13:45:00,100003.63,1.32,0.0013
2024-01-22T13:50:00,100003.63,1.32,0.0013
2024-01-22T13:55:00,100003.63,1.32,0.0013
2024-01-22T14:00:00,100003.63,1.32,0.0013
2024-01-22T14:05:00,100003.63,1.32,0.0013
2024-01-22T14:10:00,100003.63,1.32,0.0013
2024-01-22T14:15:00,100003.63,1.32,0.0013
2024-01-22T14:20:00,100003.63,1.32,0.0013
2024-01-22T14:25:00,100003.63,1.32,0.0013
2024-01-22T14:30:00,100003.63,1.32,0.0013
2024-01-22T14:35:00,100003.63,1.32,0.0013
2024-01-22T14:40:00,100003.63,1.32,0.0013
2024-01-22T14:45:00,100003.63,1.32,0.0013
2024-01-22T14:50:00,100003.63,1.32,0.0013
2024-01-22T14:55:00,100003.63,1.32,0.0013
2024-01-22T15:00:00,100003.63,1.32,0.0013
2024-01-22T15:05:00,100003.63,1.32,0.0013
2024-01-22T15:10:00,100003.63,1.32,0.0013
2024-01-22T15:15:00,100003.63,1.32,0.0013
2024-01-22T15:20:00,100003.63,1.32,0.0013
2024-01-22T15:25:00,100003.63,1.32,0.0013
2024-01-22T15:30:00,100003.63,1.32,0.0013
2024-01-22T15:35:00,100003.63,1.32,0.0013
2024-01-22T15:40:00,100003.63,1.32,0.0013
2024-01-22T15:45:00,100003.63,1.32,0.0013
2024-01-22T15:50:00,100003.63,1.32,0.0013
2024-01-22T15:55:00,100003.63,1.32,0.0013
2024-01-23T09:30:00,103900.7,0.0,0.0
2024-01-23T09:35:00,103900.4,0.3,0.0003
2024-01-23T09:40:00,103899.0,1.7,0.0016
2024-01-23T09:45:00,103901.1,0.0,0.0
2024-01-23T09:50:00,103903.0,0.0,0.0
2024-01-23T09:55:00,103903.2,0.0,0.0
2024-01-23T10:00:00,103905.2,0.0,0.0
2024-01-23T10:05:00,103904.8,0.4,0.0004
2024-01-23T10:10:00,103905.3,0.0,0.0
2024-01-23T10:15:00,103906.1,0.0,0.0
2024-01-23T10:20:00,103910.4,0.0,0.0
2024-01-23T10:25:00,103909.2,1.2,0.0012
2024-01-23T10:30:00,103908.3,2.1,0.002
2024-01-23T10:35:00,103906.2,4.2,0.004
2024-01-23T10:40:00,103906.3,4.1,0.0039
2024-01-23T10:45:00,103907.3,3.1,0.003
2024-01-23T10:50:00,103907.8,2.6,0.0025
2024-01-23T10:55:00,103908.2,2.2,0.0021
2024-01-23T11:00:00,103906.8,3.6,0.0035
2024-01-23T11:05:00,103907.3,3.1,0.003
2024-01-23T11:10:00,103907.9,2.5,0.0024
2024-01-23T11:15:00,103908.1,2.3,0.0022
2024-01-23T11:20:00,103907.9,2.5,0.0024
2024-01-23T11:25:00,103908.0,2.4,0.0023
2024-01-23T11:30:00,103908.2,2.2,0.0021
2024-01-23T11:35:00,103907.5,2.9,0.0028
2024-01-23T11:40:00,103905.9,4.5,0.0043
2024-01-23T11:45:00,103905.9,4.5,0.0043
2024-01-23T11:50:00,103904.6,5.8,0.0056
2024-01-23T11:55:00,103904.8,5.6,0.0054
2024-01-23T12:00:00,103905.0,5.4,0.0052
2024-01-23T12:05:00,103905.2,5.2,0.005
2024-01-23T12:10:00,103904.2,6.2,0.006
2024-01-23T12:15:00,103903.8,6.6,0.0064
2024-01-23T12:20:00,103905.0,5.4,0.0052
2024-01-23T12:25:00,103904.5,5.9,0.0057
2024-01-23T12:30:00,103905.5,4.9,0.0047
2024-01-23T12:35:00,103905.7,4.7,0.0045
2024-01-23T12:40:00,103906.0,4.4,0.0042
2024-01-23T12:45:00,103904.8,5.6,0.0054
2024-01-23T12:50:00,103901.3,9.1,0.0088
2024-01-23T12:55:00,103899.8,10.6,0.0102
2024-01-23T13:00:00,103902.2,8.2,0.0079
2024-01-23T13:05:00,103901.5,8.9,0.0086
2024-01-23T13:10:00,103900.6,9.8,0.0094
2024-01-23T13:15:00,103899.4,11.0,0.0106
2024-01-23T13:20:00,103899.9,10.5,0.0101
2024-01-23T13:25:00,103900.6,9.8,0.0094
2024-01-23T13:30:00,103900.3,10.1,0.0097
2024-01-23T13:35:00,103900.9,9.5,0.0091
2024-01-23T13:40:00,103900.1,10.3,0.0099
2024-01-23T13:45:00,103901.9,8.5,0.0082
2024-01-23T13:50:00,103901.8,8.6,0.0083
2024-01-23T13:55:00,103903.2,7.2,0.0069
2024-01-23T14:00:00,103902.8,7.6,0.0073
2024-01-23T14:05:00,103903.3,7.1,0.0068
2024-01-23T14:10:00,103904.3,6.1,0.0059
2024-01-23T14:15:00,103904.6,5.8,0.0056
